Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Ralph Sazio,William,&,Mary,1,1948,1948,https://www.profootballarchives.com/players/s/sazi00200.html
Ron Sbranti,Utah,State,1,1966,1966,14,https://www.profootballarchives.com/players/s/sbra00200.html
Damik Scafe,Boston,College,1,2012,2012,2,https://www.profootballarchives.com/players/s/scaf00050.html
John Scafide,Tulane,1,1933,1933,2,0,https://www.profootballarchives.com/players/s/scaf00200.html
Bo Scaife,Texas,6,2005,2010,90,62,https://www.profootballarchives.com/players/s/scai00200.html
Charlie Scales,Indiana,7,1960,1966,87,10,https://www.profootballarchives.com/players/s/scal00200.html
Dwight Scales,Grambling,State,8,1976,1984,90,https://www.profootballarchives.com/players/s/scal00400.html
Greg Scales,Wake,Forest,4,1988,1991,44,https://www.profootballarchives.com/players/s/scal00600.html
Hurles Scales,Cisco,JC;,North,Texas,3,1974,https://www.profootballarchives.com/players/s/scal00800.html
Patrick Scales,Utah,State,9,2014,2023,122,https://www.profootballarchives.com/players/s/scal01150.html
Tegray Scales,Indiana,2,2020,2021,5,0,https://www.profootballarchives.com/players/s/scal01260.html
Teddy Scalissi,Ripon,1,1947,1947,10,2,https://www.profootballarchives.com/players/s/scal01400.html
Johnny Scalzi,Georgetown,(DC),1,1931,1931,8,https://www.profootballarchives.com/players/s/scal01600.html
Orlando Scandrick,Boise,State,11,2008,2019,143,https://www.profootballarchives.com/players/s/scan00080.html
Jerry Scanlan,Hawaii,2,1980,1981,6,0,https://www.profootballarchives.com/players/s/scan00200.html
Dewey Scanlon,Valparaiso,1,1926,1926,1,0,https://www.profootballarchives.com/players/s/scan00400.html
John Scanlon,DePaul,2,1921,1926,6,2,https://www.profootballarchives.com/players/s/scan00600.html
Rich Scanlon,Syracuse,4,2004,2007,40,0,https://www.profootballarchives.com/players/s/scan00700.html
Jack Scarbath,Maryland,3,1953,1956,30,14,https://www.profootballarchives.com/players/s/scar00200.html
Sam Scarber,Northeastern,JC;,New,Mexico,2,1975,https://www.profootballarchives.com/players/s/scar00400.html
Bo Scarbrough,Alabama,2,2019,2020,7,5,https://www.profootballarchives.com/players/s/scar00495.html
John Scardina,Concordia,JC;,Lincoln,(Missouri),1,1987,https://www.profootballarchives.com/players/s/scar00600.html
Carmen Scardine,none,1,1932,1932,1,0,https://www.profootballarchives.com/players/s/scar00800.html
Brennan Scarlett,California;,Stanford,7,2016,2022,67,https://www.profootballarchives.com/players/s/scar00840.html
Jordan Scarlett,Florida,2,2019,2021,10,0,https://www.profootballarchives.com/players/s/scar00845.html
Noel Scarlett,Langston,1,2000,2000,1,0,https://www.profootballarchives.com/players/s/scar00850.html
Joe Scarpati,North,Carolina,State,7,1964,1970,https://www.profootballarchives.com/players/s/scar01000.html
Bill Scarpino,Des,Moines,1,1926,1926,3,https://www.profootballarchives.com/players/s/scar01200.html
Bob Scarpitto,Notre,Dame,8,1961,1968,102,https://www.profootballarchives.com/players/s/scar01400.html
Mike Scarry,Waynesburg,4,1944,1947,45,41,https://www.profootballarchives.com/players/s/scar10600.html
Elmer Schaake,Kansas,1,1933,1933,10,7,https://www.profootballarchives.com/players/s/scha00200.html
Pete Schabarum,California,3,1951,1954,34,8,https://www.profootballarchives.com/players/s/scha00400.html
A.J. Schable,South,Dakota,1,2006,2006,11,https://www.profootballarchives.com/players/s/scha00450.html
Mike Schad,Queen's,6,1987,1993,62,55,https://www.profootballarchives.com/players/s/scha00600.html
Don Schaefer,Notre,Dame,1,1956,1956,12,https://www.profootballarchives.com/players/s/scha00800.html
Brian Schaefering,Illinois;,Lindenwood,4,2009,2012,40,https://www.profootballarchives.com/players/s/scha00840.html
J.K. Schaffer,Cincinnati,1,2013,2013,9,0,https://www.profootballarchives.com/players/s/scha00990.html
Joe Schaffer,Tennessee,1,1960,1960,14,10,https://www.profootballarchives.com/players/s/scha01000.html
Pete Schaffnit,California,1,1926,1926,8,2,https://www.profootballarchives.com/players/s/scha01200.html
Dick Schafrath,Ohio,State,13,1959,1971,176,https://www.profootballarchives.com/players/s/scha01400.html
Duke Schamel,Siskiyous,JC;,South,Dakota,1,1987,https://www.profootballarchives.com/players/s/scha01600.html
Francis Schammel,Iowa,1,1937,1937,8,3,https://www.profootballarchives.com/players/s/scha01800.html
Scott Schankweiler,Maryland,1,1987,1987,3,3,https://www.profootballarchives.com/players/s/scha02000.html
Eddie Scharer,Detroit,Mercy;,Notre,Dame,3,1926,https://www.profootballarchives.com/players/s/scha02200.html
Max Scharping,Northern,Illinois,6,2019,2024,82,https://www.profootballarchives.com/players/s/scha02315.html
Ryan Schau,Illinois,4,1999,2002,17,5,https://www.profootballarchives.com/players/s/scha02350.html
Matt Schaub,Virginia,16,2004,2020,155,93,https://www.profootballarchives.com/players/s/scha02370.html
Carl Schaukowitch,Penn,State,1,1975,1975,11,https://www.profootballarchives.com/players/s/scha02400.html
Greg Schaum,Michigan,State,2,1976,1978,26,https://www.profootballarchives.com/players/s/scha02600.html
Tony Scheffler,Western,Michigan,8,2006,2013,106,https://www.profootballarchives.com/players/s/sche00130.html
Lee Scheib,West,Virginia,Wesleyan;,Washington,(Missouri),1,https://www.profootballarchives.com/players/s/sche00200.html
Joe Schein,Brown,1,1931,1931,11,11,https://www.profootballarchives.com/players/s/sche00400.html
Herb Schell,Ohio,State,1,1924,1924,5,https://www.profootballarchives.com/players/s/sche00600.html
Ed Schenk,Baldwin-Wallace;,Central,Florida,1,1987,1987,https://www.profootballarchives.com/players/s/sche01000.html
Nate Schenker,Samford,1,1939,1939,3,0,https://www.profootballarchives.com/players/s/sche01200.html
Bernie Scherer,Nebraska,4,1936,1939,39,8,https://www.profootballarchives.com/players/s/sche01400.html
Brandon Scherff,Iowa,10,2015,2024,140,140,https://www.profootballarchives.com/players/s/sche01480.html
Abe Scheuer,New,York,University,1,1934,1934,https://www.profootballarchives.com/players/s/sche01600.html
Alex Schibanoff,Franklin,&,Marshall,2,1941,1942,https://www.profootballarchives.com/players/s/schi00200.html
Hank Schichtle,Hawaii;,Coffeyville,JC;,Wichita,State,1,https://www.profootballarchives.com/players/s/schi00400.html
Doyle Schick,Kansas,1,1961,1961,5,0,https://www.profootballarchives.com/players/s/schi00600.html
Johnny Schiechl,Santa,Clara,6,1941,1947,47,https://www.profootballarchives.com/players/s/schi01000.html
Jake Schifino,Akron,2,2003,2004,14,0,https://www.profootballarchives.com/players/s/schi01010.html
Chaz Schilens,San,Diego,State,5,2008,2012,https://www.profootballarchives.com/players/s/schi01020.html
Ralph Schilling,Oklahoma;,Oklahoma,City,2,1946,1946,https://www.profootballarchives.com/players/s/schi01200.html
Steve Schilling,Michigan,4,2011,2014,26,5,https://www.profootballarchives.com/players/s/schi01230.html
Andy Schillinger,Miami,(Ohio),1,1988,1988,3,https://www.profootballarchives.com/players/s/schi01400.html
Shann Schillinger,Montana,4,2010,2013,37,0,https://www.profootballarchives.com/players/s/schi01420.html
Steve Schimetitsch,Columbia,1,1926,1926,9,3,https://www.profootballarchives.com/players/s/schi01500.html
Arthur Schimmel,1,1925,1925,1,0,0,https://www.profootballarchives.com/players/s/schi01530.html
Steve Schindler,Boston,College,2,1977,1978,28,https://www.profootballarchives.com/players/s/schi01600.html
Caleb Schlauderaff,Utah,2,2011,2013,12,1,https://www.profootballarchives.com/players/s/schl00020.html
John Schlecht,Minnesota,1,2001,2001,8,0,https://www.profootballarchives.com/players/s/schl00050.html
Anthony Schlegel,Air,Force;,Ohio,State,2,2006,https://www.profootballarchives.com/players/s/schl00180.html
Vic Schleich,Nebraska,1,1947,1947,11,0,https://www.profootballarchives.com/players/s/schl00400.html
Maury Schleicher,Penn,State,4,1959,1962,40,https://www.profootballarchives.com/players/s/schl00600.html
Mark Schlereth,Idaho,12,1989,2000,156,140,https://www.profootballarchives.com/players/s/schl00800.html
Cory Schlesinger,Nebraska,12,1995,2006,181,87,https://www.profootballarchives.com/players/s/schl00900.html
Vin Schleusner,Iowa,2,1930,1931,22,6,https://www.profootballarchives.com/players/s/schl01000.html
Art Schlichter,Ohio,State,3,1982,1985,13,https://www.profootballarchives.com/players/s/schl01200.html
Walt Schlinkman,Texas,Tech,4,1946,1949,45,https://www.profootballarchives.com/players/s/schl01400.html
Todd Schlopy,Michigan,1,1987,1987,3,0,https://www.profootballarchives.com/players/s/schl01600.html
Austin Schlottmann,Texas,Christian,6,2019,2024,68,https://www.profootballarchives.com/players/s/schl01935.html
Art Schmaehl,none,1,1921,1921,6,6,https://www.profootballarchives.com/players/s/schm00400.html
Herm Schmarr,Catholic,1,1943,1943,7,2,https://www.profootballarchives.com/players/s/schm00550.html
Ray Schmautz,San,Diego,State,1,1966,1966,https://www.profootballarchives.com/players/s/schm00600.html
Jim Schmedding,San,Mateo,JC;,Weber,State,3,https://www.profootballarchives.com/players/s/schm00800.html
Bob Schmidt,Minnesota,8,1959,1967,98,45,https://www.profootballarchives.com/players/s/schm01600.html
Colton Schmidt,UC,Davis,5,2014,2018,67,https://www.profootballarchives.com/players/s/schm01660.html
George Schmidt,Lewis,2,1952,1953,13,5,https://www.profootballarchives.com/players/s/schm01800.html
Hank Schmidt,East,Los,Angeles,JC;,Southern,California;,https://www.profootballarchives.com/players/s/schm02000.html
Joe Schmidt,Pittsburgh,13,1953,1965,155,151,https://www.profootballarchives.com/players/s/schm02200.html
John Schmidt,Carnegie,Mellon,1,1940,1940,1,https://www.profootballarchives.com/players/s/schm02400.html
Kermit Schmidt,UC,Davis,2,1932,1933,6,https://www.profootballarchives.com/players/s/schm02600.html
Roy Schmidt,Ventura,JC;,Long,Beach,State,5,https://www.profootballarchives.com/players/s/schm03000.html
Terry Schmidt,Ball,State,11,1974,1984,142,https://www.profootballarchives.com/players/s/schm03200.html
Joe Schmiesing,Minnesota;,North,Dakota,State,Science,JC;,https://www.profootballarchives.com/players/s/schm03400.html
Bob Schmit,Nebraska,2,1975,1976,15,0,https://www.profootballarchives.com/players/s/schm03600.html
George Schmitt,Delaware,1,1983,1983,16,0,https://www.profootballarchives.com/players/s/schm04000.html
John Schmitt,Hofstra,11,1964,1974,129,114,https://www.profootballarchives.com/players/s/schm04200.html
Owen Schmitt,Wisconsin-River,Falls;,West,Virginia,5,2008,https://www.profootballarchives.com/players/s/schm04320.html
Ricky Schmitt,Shepherd,1,2009,2009,1,0,https://www.profootballarchives.com/players/s/schm04350.html
Ted Schmitt,Pittsburgh,3,1938,1940,32,12,https://www.profootballarchives.com/players/s/schm04400.html
Bob Schmitz,Wisconsin;,Montana,State,7,1961,1966,https://www.profootballarchives.com/players/s/schm04600.html
John Michael,Schmitz,Minnesota,2,2023,2024,28,https://www.profootballarchives.com/players/s/schm04850.html
Steve Schnarr,Otterbein,1,1975,1975,12,0,https://www.profootballarchives.com/players/s/schn00400.html
Mike Schneck,Wisconsin,11,1999,2009,159,0,https://www.profootballarchives.com/players/s/schn00450.html
Don Schneider,Pennsylvania,1,1948,1948,9,3,https://www.profootballarchives.com/players/s/schn00600.html
John Schneider,none,1,1920,1920,4,4,https://www.profootballarchives.com/players/s/schn00800.html
Leroy Schneider,Tulane,1,1947,1947,1,0,https://www.profootballarchives.com/players/s/schn01000.html
Herm Schneidman,Iowa,6,1935,1940,46,16,https://www.profootballarchives.com/players/s/schn01200.html
Bob Schnelker,Bowling,Green,State,10,1953,1961,https://www.profootballarchives.com/players/s/schn01400.html
Spencer Schnell,Ohio,University;,Illinois,State,1,2019,https://www.profootballarchives.com/players/s/schn01570.html
Otto Schnellbacher,Kansas,4,1948,1951,50,47,https://www.profootballarchives.com/players/s/schn01600.html
John Schneller,Wisconsin,4,1933,1936,45,29,https://www.profootballarchives.com/players/s/schn01800.html
Mike Schnitker,Colorado,6,1969,1974,73,26,https://www.profootballarchives.com/players/s/schn02000.html
Aaron Schobel,Texas,Christian,9,2001,2009,133,https://www.profootballarchives.com/players/s/scho00050.html
Bo Schobel,Texas,Christian,4,2004,2007,29,https://www.profootballarchives.com/players/s/scho00060.html
Matt Schobel,Texas,A&M;,Texas,Christian,7,2002,https://www.profootballarchives.com/players/s/scho00070.html
Joe Schobert,Wisconsin,7,2016,2022,99,81,https://www.profootballarchives.com/players/s/scho00110.html
Roy Schoemann,Marquette,1,1938,1938,3,1,https://www.profootballarchives.com/players/s/scho00200.html
Tom Schoen,Notre,Dame,1,1970,1970,4,https://www.profootballarchives.com/players/s/scho00400.html
Ray Schoenke,Southern,Methodist,12,1963,1975,145,https://www.profootballarchives.com/players/s/scho00600.html
Michael Schofield,Michigan,8,2015,2022,114,86,https://www.profootballarchives.com/players/s/scho00665.html
O'Brien Schofield,Wisconsin,7,2010,2016,84,21,https://www.profootballarchives.com/players/s/scho00670.html
Roy Scholl,Lehigh,1,1929,1929,1,0,https://www.profootballarchives.com/players/s/scho00800.html
Bob Scholtz,Notre,Dame,7,1960,1966,81,https://www.profootballarchives.com/players/s/scho01000.html
Bruce Scholtz,Texas,8,1982,1989,104,97,https://www.profootballarchives.com/players/s/scho01200.html
Nick Schommer,North,Dakota,State,1,2010,2010,https://www.profootballarchives.com/players/s/scho01330.html
Turk Schonert,Stanford,9,1981,1989,72,12,https://www.profootballarchives.com/players/s/scho01400.html
Brenden Schooler,Oregon;,Arizona;,Texas,3,2022,2024,https://www.profootballarchives.com/players/s/scho01425.html
Luke Schoonmaker,Michigan,2,2023,2024,34,6,https://www.profootballarchives.com/players/s/scho01510.html
Ivan Schottel,Northwest,Missouri,State,2,1946,1948,https://www.profootballarchives.com/players/s/scho01600.html
Marty Schottenheimer,Pittsburgh,6,1965,1970,78,10,https://www.profootballarchives.com/players/s/scho01800.html
Derek Schouman,Boise,State,4,2007,2010,25,https://www.profootballarchives.com/players/s/scho02000.html
Cody Schrader,Truman,State;,Missouri,1,2024,2024,https://www.profootballarchives.com/players/s/schr00100.html
Jim Schrader,Notre,Dame,10,1954,1964,116,https://www.profootballarchives.com/players/s/schr00200.html
Ryan Schraeder,Butler,CC;,Valdosta,State,6,2013,https://www.profootballarchives.com/players/s/schr00235.html
Mason Schreck,Buffalo,5,2018,2022,26,2,https://www.profootballarchives.com/players/s/schr00325.html
Adam Schreiber,Texas,17,1984,1999,202,33,https://www.profootballarchives.com/players/s/schr00400.html
Larry Schreiber,Tennessee,Tech,6,1971,1976,74,https://www.profootballarchives.com/players/s/schr00550.html
Bill Schroeder,Wisconsin,2,1946,1947,26,14,https://www.profootballarchives.com/players/s/schr01000.html
Bill Schroeder,Wisconsin-La,Crosse,8,1997,2004,111,https://www.profootballarchives.com/players/s/schr01100.html
Gene Schroeder,Virginia,6,1951,1957,64,38,https://www.profootballarchives.com/players/s/schr01200.html
Jay Schroeder,UCLA,10,1985,1994,118,99,https://www.profootballarchives.com/players/s/schr01400.html
Bill Schroll,Louisiana,State,3,1949,1951,35,https://www.profootballarchives.com/players/s/schr01600.html
Ken Schroy,Maryland,8,1977,1984,113,63,https://www.profootballarchives.com/players/s/schr01800.html
Jim Schuber,Navy,1,1930,1930,1,0,https://www.profootballarchives.com/players/s/schu00200.html
Eric Schubert,Pittsburgh,3,1985,1987,14,0,https://www.profootballarchives.com/players/s/schu00400.html
Steve Schubert,Massachusetts,6,1974,1979,74,5,https://www.profootballarchives.com/players/s/schu00600.html
Jake Schuehle,Rice,1,1939,1939,2,0,https://www.profootballarchives.com/players/s/schu00800.html
Karl Schuelke,Wisconsin,1,1939,1939,1,0,https://www.profootballarchives.com/players/s/schu01000.html
Roy Schuening,Oregon,State,1,2008,2008,1,https://www.profootballarchives.com/players/s/schu01100.html
Carl Schuette,Marquette,4,1948,1951,50,38,https://www.profootballarchives.com/players/s/schu01200.html
Paul Schuette,Wisconsin,5,1928,1932,30,13,https://www.profootballarchives.com/players/s/schu01400.html
Harry Schuh,Memphis,10,1965,1974,140,113,https://www.profootballarchives.com/players/s/schu01600.html
Jeff Schuh,North,Hennepin,JC;,Minnesota,7,1981,https://www.profootballarchives.com/players/s/schu01800.html
John Schuhmacher,Southern,California,6,1978,1985,69,https://www.profootballarchives.com/players/s/schu01900.html
Bill Schuler,Auburn;,Yale,2,1947,1948,23,https://www.profootballarchives.com/players/s/schu02200.html
