Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Mike Barber,Marshall,4,1989,1992,41,3,https://www.profootballarchives.com/players/b/barb02300.html
Peyton Barber,Auburn,6,2016,2021,89,31,https://www.profootballarchives.com/players/b/barb02335.html
Ronde Barber,Virginia,16,1997,2012,241,232,https://www.profootballarchives.com/players/b/barb02350.html
Rudy Barber,Bethune-Cookman,1,1968,1968,2,0,https://www.profootballarchives.com/players/b/barb02400.html
Shawn Barber,Richmond,10,1998,2007,111,75,https://www.profootballarchives.com/players/b/barb02500.html
Stew Barber,Penn,State,9,1961,1969,125,https://www.profootballarchives.com/players/b/barb02600.html
Tiki Barber,Virginia,10,1997,2006,154,109,https://www.profootballarchives.com/players/b/barb02700.html
Pete Barbolak,Purdue,1,1949,1949,9,0,https://www.profootballarchives.com/players/b/barb02800.html
Charlie Barbour,Virginia,Military,Institute,1,1925,1925,https://www.profootballarchives.com/players/b/barb03150.html
Elmer Barbour,Wake,Forest,1,1945,1945,4,https://www.profootballarchives.com/players/b/barb03200.html
Allen Barbre,Missouri,Southern,State,10,2007,2017,https://www.profootballarchives.com/players/b/barb03500.html
Chris Barclay,Wake,Forest,2,2007,2007,5,https://www.profootballarchives.com/players/b/barc00150.html
Don Barclay,West,Virginia,5,2012,2017,65,https://www.profootballarchives.com/players/b/barc00160.html
Luq Barcoo,Grossmont,JC;,San,Diego,State,1,https://www.profootballarchives.com/players/b/barc00800.html
Brandon Barden,Vanderbilt,1,2012,2012,3,0,https://www.profootballarchives.com/players/b/bard00035.html
Ramses Barden,Cal,Poly,(San,Luis,Obispo),4,https://www.profootballarchives.com/players/b/bard00040.html
John Barefield,Texas,A&M-Kingsville,3,1978,1980,30,https://www.profootballarchives.com/players/b/bare00200.html
Ken Barefoot,Virginia,Tech,1,1968,1968,8,https://www.profootballarchives.com/players/b/bare00400.html
Ken Barfield,Mississippi,1,1954,1954,8,4,https://www.profootballarchives.com/players/b/barf00200.html
Jake Bargas,North,Carolina,2,2020,2021,2,https://www.profootballarchives.com/players/b/barg00050.html
Adrian Baril,St.,Thomas,(Minnesota),3,1923,1925,https://www.profootballarchives.com/players/b/bari00200.html
Bryce Baringer,Illinois;,Michigan,State,2,2023,2024,https://www.profootballarchives.com/players/b/bari00460.html
Carl Barisich,Princeton,9,1973,1981,102,12,https://www.profootballarchives.com/players/b/bari00600.html
Bryan Barker,Santa,Clara,16,1990,2005,238,https://www.profootballarchives.com/players/b/bark00100.html
Chris Barker,Nevada-Reno,3,2013,2015,6,0,https://www.profootballarchives.com/players/b/bark00160.html
Dick Barker,Iowa,State,2,1921,1921,4,https://www.profootballarchives.com/players/b/bark00200.html
Ed Barker,Washington,State,2,1953,1954,20,https://www.profootballarchives.com/players/b/bark00400.html
Hub Barker,Arkansas,3,1943,1945,15,3,https://www.profootballarchives.com/players/b/bark00600.html
Leo Barker,New,Mexico,State,8,1984,1991,https://www.profootballarchives.com/players/b/bark00800.html
Roy Barker,North,Carolina,10,1992,2000,118,https://www.profootballarchives.com/players/b/bark00900.html
Tony Barker,Rice,1,1992,1992,8,2,https://www.profootballarchives.com/players/b/bark00950.html
Will Barker,Virginia,1,2010,2010,3,0,https://www.profootballarchives.com/players/b/bark00960.html
Matt Barkley,Southern,California,7,2013,2023,20,https://www.profootballarchives.com/players/b/bark00975.html
Saquon Barkley,Penn,State,7,2018,2024,102,https://www.profootballarchives.com/players/b/bark00995.html
Ralph Barkman,Schulykill,1,1929,1929,8,4,https://www.profootballarchives.com/players/b/bark01000.html
Joe Barksdale,Louisiana,State,9,2011,2018,106,https://www.profootballarchives.com/players/b/bark01160.html
Rashad Barksdale,Hudson,Valley,JC;,Albany,1,2007,https://www.profootballarchives.com/players/b/bark01180.html
Rod Barksdale,Arizona,2,1986,1987,28,16,https://www.profootballarchives.com/players/b/bark01200.html
Jerome Barkum,Jackson,State,12,1972,1983,158,https://www.profootballarchives.com/players/b/bark01400.html
Lou Barle,Minnesota-Duluth,2,1938,1939,4,0,https://www.profootballarchives.com/players/b/barl00200.html
Corey Barlow,Auburn,1,1993,1993,10,0,https://www.profootballarchives.com/players/b/barl00400.html
Kevan Barlow,Pittsburgh,6,2001,2006,84,33,https://www.profootballarchives.com/players/b/barl00500.html
Reggie Barlow,Alabama,State,7,1996,2003,82,https://www.profootballarchives.com/players/b/barl00600.html
Christian Barmore,Alabama,4,2021,2024,48,11,https://www.profootballarchives.com/players/b/barm00200.html
George Barna,Hobart,1,1929,1929,17,13,https://www.profootballarchives.com/players/b/barn00200.html
Brooks Barnard,Maryland,1,2003,2003,1,0,https://www.profootballarchives.com/players/b/barn00370.html
Hap Barnard,Central,Oklahoma,1,1938,1938,5,https://www.profootballarchives.com/players/b/barn00400.html
Tom Barndt,Pittsburgh,6,1996,2001,81,36,https://www.profootballarchives.com/players/b/barn00500.html
A.J. Barner,Indiana;,Michigan,1,2024,2024,17,https://www.profootballarchives.com/players/b/barn00510.html
Kenjon Barner,Oregon,9,2013,2021,75,1,https://www.profootballarchives.com/players/b/barn00520.html
Adairius Barnes,Louisiana,Tech,1,2016,2016,7,https://www.profootballarchives.com/players/b/barn00570.html
Al Barnes,New,Mexico,State,2,1972,1973,https://www.profootballarchives.com/players/b/barn00600.html
Antwan Barnes,Florida,International,9,2007,2014,88,https://www.profootballarchives.com/players/b/barn00700.html
Benny Barnes,Contra,Costa,JC;,Stanford,11,1972,https://www.profootballarchives.com/players/b/barn00800.html
Billy Ray,Barnes,Wake,Forest,9,1957,1966,https://www.profootballarchives.com/players/b/barn01000.html
Brandon Barnes,Missouri,1,2004,2004,12,0,https://www.profootballarchives.com/players/b/barn01150.html
Bruce Barnes,UCLA,2,1973,1974,23,0,https://www.profootballarchives.com/players/b/barn01200.html
Charlie Barnes,Arkansas;,Louisiana-Monroe,1,1961,1961,4,https://www.profootballarchives.com/players/b/barn01400.html
Darian Barnes,Rutgers;,Hampton,9,2002,2008,75,https://www.profootballarchives.com/players/b/barn01470.html
Derrick Barnes,Oregon,1,1997,1997,1,0,https://www.profootballarchives.com/players/b/barn01500.html
Derrick Barnes,Purdue,4,2021,2024,51,26,https://www.profootballarchives.com/players/b/barn01501.html
Earnest Barnes,Mississippi,State,1,1983,1983,7,https://www.profootballarchives.com/players/b/barn01600.html
Emery Barnes,Oregon,1,1956,1956,2,0,https://www.profootballarchives.com/players/b/barn01800.html
Erich Barnes,Purdue,14,1958,1971,176,164,https://www.profootballarchives.com/players/b/barn02000.html
Ernie Barnes,North,Carolina,Central,5,1960,1964,https://www.profootballarchives.com/players/b/barn02200.html
Gary Barnes,Clemson,5,1962,1967,60,10,https://www.profootballarchives.com/players/b/barn02450.html
Jeff Barnes,Chabot,JC;,California,11,1977,1987,https://www.profootballarchives.com/players/b/barn02600.html
Joe Barnes,Texas,Tech,1,1974,1974,3,https://www.profootballarchives.com/players/b/barn02800.html
Johnnie Barnes,Hampton,4,1992,1995,29,0,https://www.profootballarchives.com/players/b/barn02900.html
Kalon Barnes,Baylor,1,2022,2022,2,0,https://www.profootballarchives.com/players/b/barn02920.html
Kevin Barnes,Maryland,4,2009,2012,31,3,https://www.profootballarchives.com/players/b/barn02930.html
Khalif Barnes,Washington,12,2005,2017,154,117,https://www.profootballarchives.com/players/b/barn02950.html
Krys Barnes,UCLA,5,2020,2024,68,30,https://www.profootballarchives.com/players/b/barn02980.html
Larry Barnes,Colorado,State,2,1957,1960,26,https://www.profootballarchives.com/players/b/barn03000.html
Larry Barnes,Tennessee,State,5,1977,1979,34,https://www.profootballarchives.com/players/b/barn03200.html
Lew Barnes,San,Diego,Mesa,JC;,Oregon,3,https://www.profootballarchives.com/players/b/barn03400.html
Lionel Barnes,Barton,County,JC;,Louisiana-Monroe,5,1999,https://www.profootballarchives.com/players/b/barn03500.html
Marlon Barnes,Colorado,1,2000,2000,13,0,https://www.profootballarchives.com/players/b/barn03550.html
Mike Barnes,Murray,State,JC;,Texas-Arlington,2,1967,https://www.profootballarchives.com/players/b/barn03600.html
Mike Barnes,Miami,(Florida),9,1973,1981,113,https://www.profootballarchives.com/players/b/barn03800.html
Pat Barnes,California,1,1999,1999,1,0,https://www.profootballarchives.com/players/b/barn03900.html
Pete Barnes,Southern,University,11,1967,1977,142,https://www.profootballarchives.com/players/b/barn04000.html
Rashidi Barnes,Colorado,1,2000,2000,14,0,https://www.profootballarchives.com/players/b/barn04030.html
Reggie Barnes,Oklahoma,2,1993,1995,23,0,https://www.profootballarchives.com/players/b/barn04100.html
Rodrigo Barnes,Rice,6,1973,1976,35,0,https://www.profootballarchives.com/players/b/barn04400.html
Roosevelt Barnes,Purdue,4,1982,1985,57,1,https://www.profootballarchives.com/players/b/barn04600.html
Tavaris Barnes,Clemson,1,2015,2015,12,0,https://www.profootballarchives.com/players/b/barn04870.html
Tim Barnes,Missouri,6,2012,2017,78,36,https://www.profootballarchives.com/players/b/barn04880.html
T.J. Barnes,Georgia,Tech,4,2014,2016,21,https://www.profootballarchives.com/players/b/barn04890.html
Tomur Barnes,Cisco,JC;,North,Texas,6,1994,https://www.profootballarchives.com/players/b/barn04900.html
Walt Barnes,Louisiana,State,4,1948,1951,47,https://www.profootballarchives.com/players/b/barn05000.html
Walt Barnes,Nebraska,6,1966,1971,61,30,https://www.profootballarchives.com/players/b/barn05200.html
Zaire Barnes,Western,Michigan,1,2023,2023,4,https://www.profootballarchives.com/players/b/barn05305.html
Bill Barnett,Nebraska,6,1980,1985,77,9,https://www.profootballarchives.com/players/b/barn05400.html
Buster Barnett,Jackson,State,4,1981,1984,56,https://www.profootballarchives.com/players/b/barn05600.html
Dean Barnett,Fullerton,JC;,Nevada-Las,Vegas,1,1983,https://www.profootballarchives.com/players/b/barn05800.html
Derek Barnett,Tennessee,9,2017,2024,95,50,https://www.profootballarchives.com/players/b/barn05850.html
Doug Barnett,Azusa,Pacific,4,1982,1987,37,https://www.profootballarchives.com/players/b/barn06000.html
Fred Barnett,Arkansas,State,8,1990,1997,96,https://www.profootballarchives.com/players/b/barn06100.html
Harlon Barnett,Michigan,State,7,1990,1996,99,https://www.profootballarchives.com/players/b/barn06150.html
Nick Barnett,Oregon,State,11,2003,2013,153,https://www.profootballarchives.com/players/b/barn06270.html
Oliver Barnett,Kentucky,6,1990,1995,84,16,https://www.profootballarchives.com/players/b/barn06300.html
Solon Barnett,Baylor,2,1945,1946,4,0,https://www.profootballarchives.com/players/b/barn06400.html
Steve Barnett,Oregon,2,1963,1964,27,13,https://www.profootballarchives.com/players/b/barn06600.html
Tim Barnett,Jackson,State,3,1991,1993,44,https://www.profootballarchives.com/players/b/barn06700.html
Tom Barnett,Purdue,2,1959,1960,24,7,https://www.profootballarchives.com/players/b/barn06800.html
Troy Barnett,North,Carolina,4,1994,1996,34,https://www.profootballarchives.com/players/b/barn06900.html
Vince Barnett,Mississippi,Delta,CC;,Arkansas,State,1,https://www.profootballarchives.com/players/b/barn07000.html
Eppie Barney,Iowa,State,2,1967,1968,26,https://www.profootballarchives.com/players/b/barn07200.html
Lem Barney,Jackson,State,11,1967,1977,140,https://www.profootballarchives.com/players/b/barn07400.html
Milton Barney,Alcorn,State,1,1987,1987,3,https://www.profootballarchives.com/players/b/barn07600.html
Tommy Barnhardt,East,Carolina;,North,Carolina,15,1987,https://www.profootballarchives.com/players/b/barn07800.html
Dan Barnhart,St.,Mary's,(Texas);,Centenary,1,1934,https://www.profootballarchives.com/players/b/barn08000.html
Roy Barni,San,Francisco,6,1952,1956,54,https://www.profootballarchives.com/players/b/barn08200.html
Gary Barnidge,Louisville,8,2008,2016,124,54,https://www.profootballarchives.com/players/b/barn08300.html
Eddie Barnikow,Springfield,1,1926,1926,2,1,https://www.profootballarchives.com/players/b/barn08400.html
Amare' Barno,Butler,CC;,Virginia,Tech,3,2022,https://www.profootballarchives.com/players/b/barn08540.html
Len Barnum,West,Virginia,Wesleyan,5,1938,1942,https://www.profootballarchives.com/players/b/barn08600.html
Pete Barnum,West,Virginia,1,1926,1926,6,https://www.profootballarchives.com/players/b/barn08800.html
Malcolm Barnwell,Virginia,Union,6,1981,1985,66,https://www.profootballarchives.com/players/b/barn09000.html
Anthony Barr,UCLA,10,2014,2023,116,97,https://www.profootballarchives.com/players/b/barr00050.html
Dave Barr,California,1,1995,1995,2,0,https://www.profootballarchives.com/players/b/barr00100.html
Mike Barr,Rutgers,1,2007,2007,11,0,https://www.profootballarchives.com/players/b/barr00130.html
Shorty Barr,Wisconsin,4,1923,1926,26,16,https://www.profootballarchives.com/players/b/barr00200.html
Terry Barr,Michigan,9,1957,1965,102,76,https://www.profootballarchives.com/players/b/barr00400.html
Bob Barrabee,New,York,University,1,1931,1931,https://www.profootballarchives.com/players/b/barr00600.html
Nate Barragar,Southern,California,7,1930,1935,60,https://www.profootballarchives.com/players/b/barr00700.html
Napoleon Barrel,Carlisle,Indian,1,1923,1923,7,https://www.profootballarchives.com/players/b/barr00800.html
Alex Barrett,San,Diego,State,3,2017,2024,https://www.profootballarchives.com/players/b/barr00935.html
Bob Barrett,Baldwin-Wallace,1,1960,1960,2,0,https://www.profootballarchives.com/players/b/barr01000.html
Dave Barrett,Houston,1,1982,1982,7,0,https://www.profootballarchives.com/players/b/barr01200.html
David Barrett,Arkansas,9,2000,2008,131,76,https://www.profootballarchives.com/players/b/barr01230.html
Emmett Barrett,Portland,1,1942,1942,11,0,https://www.profootballarchives.com/players/b/barr01400.html
Jan Barrett,Fresno,State,3,1963,1964,20,https://www.profootballarchives.com/players/b/barr01600.html
Jean Barrett,Tulsa,7,1973,1980,93,42,https://www.profootballarchives.com/players/b/barr01800.html
Jeff Barrett,Louisiana,State,3,1936,1938,34,https://www.profootballarchives.com/players/b/barr02000.html
John Barrett,Detroit,Mercy,5,1924,1928,32,https://www.profootballarchives.com/players/b/barr02200.html
Johnny Barrett,Washington,&,Lee,1,1920,1920,https://www.profootballarchives.com/players/b/barr02400.html
Josh Barrett,Arizona,State,3,2008,2011,25,https://www.profootballarchives.com/players/b/barr02420.html
Reggie Barrett,Texas-El,Paso,2,1991,1992,10,https://www.profootballarchives.com/players/b/barr02500.html
Shaquil Barrett,Nebraska-Omaha;,Colorado,State,10,2015,2024,https://www.profootballarchives.com/players/b/barr02515.html
Sebastian Barrie,Prairie,View,A&M;,Liberty,3,1992,https://www.profootballarchives.com/players/b/barr02550.html
Sam Barrington,South,Florida,5,2013,2016,29,https://www.profootballarchives.com/players/b/barr02585.html
Tom Barrington,Ohio,State,5,1966,1970,57,https://www.profootballarchives.com/players/b/barr02600.html
Alex Barron,Florida,State,6,2005,2010,87,https://www.profootballarchives.com/players/b/barr02880.html
Jim Barron,Georgetown,(DC),1,1921,1921,4,https://www.profootballarchives.com/players/b/barr03000.html
Mark Barron,Alabama,9,2012,2019,121,104,https://www.profootballarchives.com/players/b/barr03015.html
Lamin Barrow,Louisiana,State,2,2014,2015,32,https://www.profootballarchives.com/players/b/barr03090.html
Micheal Barrow,Miami,(Florida),12,1993,2005,173,https://www.profootballarchives.com/players/b/barr03100.html
Scott Barrows,West,Virginia,3,1986,1988,44,https://www.profootballarchives.com/players/b/barr03200.html
Al Barry,Southern,California,5,1954,1960,53,https://www.profootballarchives.com/players/b/barr03400.html
Fred Barry,Boston,University,1,1970,1970,9,https://www.profootballarchives.com/players/b/barr03600.html
Kevin Barry,Hutchinson,CC;,Arizona,4,2002,2005,https://www.profootballarchives.com/players/b/barr03680.html
Norm Barry,Notre,Dame,2,1921,1921,8,https://www.profootballarchives.com/players/b/barr03800.html
Odell Barry,Findlay,2,1964,1965,26,2,https://www.profootballarchives.com/players/b/barr04000.html
Paul Barry,Tulsa,4,1950,1954,42,11,https://www.profootballarchives.com/players/b/barr04200.html
Alex Bars,Notre,Dame,4,2019,2022,53,https://www.profootballarchives.com/players/b/bars00080.html
Brad Bars,Penn,State,1,2015,2015,2,https://www.profootballarchives.com/players/b/bars00100.html
