Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
C.J.,Ah You Brigham Young; Snow JC; Oklahoma,3,2009,2011,33,https://www.profootballarchives.com/players/a/ahyo00020.html
Tony,Aiello Youngstown State,2,1944,1944,5,https://www.profootballarchives.com/players/a/aiel00050.html
Danny,Aiken Virginia,5,2011,2015,66,https://www.profootballarchives.com/players/a/aike00050.html
Kamar,Aiken Central Florida,7,2011,2018,71,https://www.profootballarchives.com/players/a/aike00120.html
Sam,Aiken North Carolina,8,2003,2010,94,https://www.profootballarchives.com/players/a/aike00220.html
Carl,Aikens Northern Illinois,1,1987,1987,3,https://www.profootballarchives.com/players/a/aike00300.html
Walt,Aikens Illinois; Liberty,6,2014,2019,93,https://www.profootballarchives.com/players/a/aike00600.html
Troy,Aikman Oklahoma; UCLA,12,1989,2000,165,https://www.profootballarchives.com/players/a/aikm00050.html
Jim,Ailinger Buffalo,1,1924,1924,8,https://www.profootballarchives.com/players/a/aili00050.html
Charlie,Aiu Hawaii,4,1976,1978,33,https://www.profootballarchives.com/players/a/aiu000050.html
Victor,Aiyewa Washington,1,2013,2013,5,https://www.profootballarchives.com/players/a/aiye00200.html
Brandon,Aiyuk Sierra JC; Arizona State,5,2020,2024,69,https://www.profootballarchives.com/players/a/aiyu00200.html
Jay,Ajayi Boise State,6,2015,2019,45,https://www.profootballarchives.com/players/a/ajay00200.html
Seyi,Ajirotutu Fresno State,6,2010,2015,70,https://www.profootballarchives.com/players/a/ajir00200.html
Hakim,Akbar Washington,2,2001,2002,10,https://www.profootballarchives.com/players/a/akba00200.html
Cam,Akers Florida State,7,2020,2024,53,https://www.profootballarchives.com/players/a/aker00060.html
David,Akers Louisville,16,1998,2013,237,https://www.profootballarchives.com/players/a/aker00070.html
Landen,Akers Iowa State,1,2021,2021,2,https://www.profootballarchives.com/players/a/aker00110.html
Samaji,Adi Akili New Mexico Highlands; California,3,1974,1976,28,https://www.profootballarchives.com/players/a/akil00050.html
Harold,Akin Oklahoma State,2,1967,1968,14,https://www.profootballarchives.com/players/a/akin00100.html
Len,Akin Baylor,1,1942,1942,11,https://www.profootballarchives.com/players/a/akin00150.html
Alex,Akingbulu UCLA; Fresno State,1,2023,2023,2,https://www.profootballarchives.com/players/a/akin00263.html
Freedom,Akinmoladun Nebraska,3,2019,2021,5,https://www.profootballarchives.com/players/a/akin00265.html
Al,Akins Washington State; Washington,4,1946,1948,25,https://www.profootballarchives.com/players/a/akin00300.html
Chris,Akins Arkansas; Arkansas-Pine Bluff,7,1999,2003,61,https://www.profootballarchives.com/players/a/akin00340.html
Frank,Akins Washington State,4,1943,1946,31,https://www.profootballarchives.com/players/a/akin00400.html
Jordan,Akins Central Florida,7,2018,2024,107,https://www.profootballarchives.com/players/a/akin00480.html
Mike,Akiu Washington State; Hawaii,2,1985,1986,20,https://www.profootballarchives.com/players/a/akiu00050.html
Anthony,Alabi Navy; Texas Christian,2,2006,2007,16,https://www.profootballarchives.com/players/a/alab00200.html
Otaro,Alaka Texas A&M,1,2020,2020,5,https://www.profootballarchives.com/players/a/alak00200.html
Ikaika,Alama-Francis Hawaii,4,2007,2011,35,https://www.profootballarchives.com/players/a/alam00100.html
Dick,Alban Northwestern,8,1952,1959,95,https://www.profootballarchives.com/players/a/alba00100.html
Mike,Albanese none,1,1925,1925,3,https://www.profootballarchives.com/players/a/alba00280.html
Vannie,Albanese Syracuse,2,1937,1938,19,https://www.profootballarchives.com/players/a/alba00300.html
Tom,Alberghini Holy Cross,1,1945,1945,1,https://www.profootballarchives.com/players/a/albe00050.html
Branden,Albert Virginia,9,2008,2016,120,https://www.profootballarchives.com/players/a/albe00230.html
Frankie,Albert Stanford,7,1946,1952,90,https://www.profootballarchives.com/players/a/albe00350.html
Sergio,Albert Anahuac; U.S. International,1,1974,1974,12,https://www.profootballarchives.com/players/a/albe00550.html
Trev,Alberts Nebraska,3,1994,1996,29,https://www.profootballarchives.com/players/a/albe00830.html
Art,Albrecht Wisconsin,3,1942,1944,14,https://www.profootballarchives.com/players/a/albr00200.html
Ted,Albrecht California,5,1977,1981,77,https://www.profootballarchives.com/players/a/albr00400.html
Alex,Albright Boston College,2,2011,2012,30,https://www.profootballarchives.com/players/a/albr00550.html
Bill,Albright Wisconsin,4,1951,1954,47,https://www.profootballarchives.com/players/a/albr00600.html
