Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Gene,Ellenson Georgia,1,1946,1946,13,https://www.profootballarchives.com/players/e/elle00700.html
Carl,Eller Minnesota,16,1964,1979,225,https://www.profootballarchives.com/players/e/elle00800.html
Dannell,Ellerbe Georgia,9,2009,2017,80,https://www.profootballarchives.com/players/e/elle00880.html
Emmanuel,Ellerbee Rice,3,2018,2021,11,https://www.profootballarchives.com/players/e/elle00950.html
Don,Ellersick Washington State,1,1960,1960,12,https://www.profootballarchives.com/players/e/elle01000.html
Gary,Ellerson Wisconsin,3,1985,1987,39,https://www.profootballarchives.com/players/e/elle01200.html
Aaron,Elling George Fox; Wyoming,4,2003,2005,33,https://www.profootballarchives.com/players/e/elli00030.html
Andre,Ellington Clemson,6,2013,2017,65,https://www.profootballarchives.com/players/e/elli00090.html
Bruce,Ellington South Carolina,5,2014,2018,44,https://www.profootballarchives.com/players/e/elli00095.html
Dante,Ellington Alabama,1,2005,2005,2,https://www.profootballarchives.com/players/e/elli00110.html
Al,Elliott Wisconsin,3,1922,1924,28,https://www.profootballarchives.com/players/e/elli00200.html
Carl,Elliott Temple; Virginia,4,1951,1954,48,https://www.profootballarchives.com/players/e/elli00400.html
Chuck,Elliott Oregon,3,1947,1948,13,https://www.profootballarchives.com/players/e/elli00600.html
DeAndre,Elliott Colorado State,1,2016,2016,13,https://www.profootballarchives.com/players/e/elli00750.html
DeShon,Elliott Texas,6,2019,2024,73,https://www.profootballarchives.com/players/e/elli00770.html
Doc,Elliott Lafayette,7,1922,1931,44,https://www.profootballarchives.com/players/e/elli00800.html
Ezekiel,Elliott Ohio State,9,2016,2024,135,https://www.profootballarchives.com/players/e/elli01020.html
Jake,Elliott Memphis,8,2017,2024,130,https://www.profootballarchives.com/players/e/elli01140.html
Jalen,Elliott Notre Dame,2,2021,2024,10,https://www.profootballarchives.com/players/e/elli01143.html
Jamin,Elliott Delaware,2,2002,2006,3,https://www.profootballarchives.com/players/e/elli01150.html
Javien,Elliott Tallahassee CC; Florida State,4,2016,2019,52,https://www.profootballarchives.com/players/e/elli01155.html
Jay,Elliott Toledo,6,2014,2020,53,https://www.profootballarchives.com/players/e/elli01160.html
Jim,Elliott Presbyterian,1,1967,1967,14,https://www.profootballarchives.com/players/e/elli01200.html
John,Elliott Michigan,14,1988,2002,197,https://www.profootballarchives.com/players/e/elli01400.html
John,Elliott Texas,7,1967,1973,85,https://www.profootballarchives.com/players/e/elli01600.html
Jordan,Elliott Texas; Missouri,5,2020,2024,82,https://www.profootballarchives.com/players/e/elli01650.html
Kevin,Elliott Florida A&M,1,2012,2012,13,https://www.profootballarchives.com/players/e/elli01700.html
Lenvil,Elliott Truman State,9,1973,1981,101,https://www.profootballarchives.com/players/e/elli01800.html
Lin,Elliott Texas Tech,4,1992,1995,50,https://www.profootballarchives.com/players/e/elli01900.html
Matt,Elliott Michigan,4,1992,1997,63,https://www.profootballarchives.com/players/e/elli01950.html
Ted,Elliott Minnesota State,1,1987,1987,3,https://www.profootballarchives.com/players/e/elli02200.html
Tony,Elliott Central Michigan,1,1987,1987,1,https://www.profootballarchives.com/players/e/elli02400.html
Tony,Elliott Wisconsin; North Texas,7,1982,1988,84,https://www.profootballarchives.com/players/e/elli02600.html
Alex,Ellis Tennessee,3,2016,2019,11,https://www.profootballarchives.com/players/e/elli02751.html
Allan,Ellis UCLA,8,1973,1981,105,https://www.profootballarchives.com/players/e/elli02800.html
Chris,Ellis Virginia Tech,3,2008,2010,15,https://www.profootballarchives.com/players/e/elli03050.html
Clarence,Ellis Notre Dame,3,1972,1974,41,https://www.profootballarchives.com/players/e/elli03100.html
Craig,Ellis Santa Barbara CC; San Diego State,2,1986,1987,12,https://www.profootballarchives.com/players/e/elli03200.html
Devale,Ellis Hofstra,1,2006,2006,9,https://www.profootballarchives.com/players/e/elli03330.html
Drew,Ellis Texas Christian,2,1938,1939,22,https://www.profootballarchives.com/players/e/elli03400.html
Ed,Ellis Buffalo,7,1997,2003,54,https://www.profootballarchives.com/players/e/elli03500.html
