Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Jim Rosecrans,Penn,State,1,1976,1976,1,https://www.profootballarchives.com/players/r/rose02200.html
Rocky Rosema,Michigan,4,1968,1971,32,12,https://www.profootballarchives.com/players/r/rose02400.html
Josh Rosen,UCLA,3,2018,2021,24,16,https://www.profootballarchives.com/players/r/rose02485.html
Stan Rosen,Rutgers,1,1929,1929,6,2,https://www.profootballarchives.com/players/r/rose02600.html
Timm Rosenbach,Washington,State,3,1989,1992,26,https://www.profootballarchives.com/players/r/rose02800.html
Sage Rosenfels,Iowa,State,8,2002,2010,44,https://www.profootballarchives.com/players/r/rose03150.html
Roger Rosengarten,Washington,1,2024,2024,17,14,https://www.profootballarchives.com/players/r/rose03160.html
Erik Rosenmeier,Colgate,1,1987,1987,1,0,https://www.profootballarchives.com/players/r/rose03200.html
Bob Rosenstiel,Shasta,JC;,Sequoias,JC;,Eastern,Illinois,https://www.profootballarchives.com/players/r/rose03340.html
Mike Rosenthal,Notre,Dame,8,1999,2006,89,https://www.profootballarchives.com/players/r/rose03450.html
Ted Rosequist,Ohio,State,4,1934,1937,33,https://www.profootballarchives.com/players/r/rose03600.html
Ken Roskie,South,Carolina,3,1946,1948,20,https://www.profootballarchives.com/players/r/rosk00200.html
Ted Rosnagle,Fullerton,JC;,Portland,State,2,1985,https://www.profootballarchives.com/players/r/rosn00200.html
Aaron Ross,Texas,7,2007,2013,83,52,https://www.profootballarchives.com/players/r/ross00070.html
Adrian Ross,Colorado,State,6,1998,2003,90,https://www.profootballarchives.com/players/r/ross00100.html
Alvin Ross,Oklahoma;,Central,Oklahoma,1,1987,1987,https://www.profootballarchives.com/players/r/ross00200.html
Brandian Ross,Youngstown,State,5,2012,2015,45,https://www.profootballarchives.com/players/r/ross00320.html
Cory Ross,Nebraska,2,2006,2007,10,0,https://www.profootballarchives.com/players/r/ross00380.html
Dan Ross,Northeastern,8,1979,1986,104,87,https://www.profootballarchives.com/players/r/ross00400.html
D'Angelo Ross,Fullerton,JC;,New,Mexico,3,2021,https://www.profootballarchives.com/players/r/ross00405.html
Daniel Ross,Northeast,Mississippi,CC,4,2017,2020,https://www.profootballarchives.com/players/r/ross00410.html
Dave Ross,Cerritos,JC;,Los,Angeles,State,1,https://www.profootballarchives.com/players/r/ross00600.html
Derek Ross,Ohio,State,4,2002,2004,33,https://www.profootballarchives.com/players/r/ross00630.html
Derrick Ross,Blinn,JC;,Tarleton,State,1,2006,https://www.profootballarchives.com/players/r/ross00640.html
Dominique Ross,Valdosta,State,2,1995,1996,3,https://www.profootballarchives.com/players/r/ross00660.html
Jay Ross,East,Carolina,2,2012,2013,6,https://www.profootballarchives.com/players/r/ross00820.html
Jeremy Ross,California,8,2012,2016,51,16,https://www.profootballarchives.com/players/r/ross00825.html
Jermaine Ross,Purdue,3,1994,1997,24,0,https://www.profootballarchives.com/players/r/ross00830.html
John Ross,Washington,6,2017,2024,40,21,https://www.profootballarchives.com/players/r/ross00881.html
Josh Ross,Michigan,4,2022,2024,22,0,https://www.profootballarchives.com/players/r/ross00882.html
Justyn Ross,Clemson,2,2023,2024,12,1,https://www.profootballarchives.com/players/r/ross00884.html
Kevin Ross,Temple,14,1984,1997,204,191,https://www.profootballarchives.com/players/r/ross00900.html
Louis Ross,South,Carolina,State,3,1971,1975,https://www.profootballarchives.com/players/r/ross01000.html
Micah Ross,Jacksonville,6,2001,2004,45,0,https://www.profootballarchives.com/players/r/ross01110.html
Oliver Ross,Alabama,A&M,4,1973,1976,35,https://www.profootballarchives.com/players/r/ross01200.html
Oliver Ross,Southwestern,JC;,Iowa,State,7,1998,https://www.profootballarchives.com/players/r/ross01210.html
Rashad Ross,Butte,CC;,Arizona,State,3,2014,https://www.profootballarchives.com/players/r/ross01335.html
Scott Ross,Southern,California,1,1991,1991,4,https://www.profootballarchives.com/players/r/ross01400.html
Tim Ross,Bowling,Green,State,1,1987,1987,https://www.profootballarchives.com/players/r/ross01570.html
Willie Ross,Nebraska,1,1964,1964,12,0,https://www.profootballarchives.com/players/r/ross01800.html
George Rosso,Ohio,State,1,1954,1954,12,https://www.profootballarchives.com/players/r/ross02000.html
Tim Rossovich,Southern,California,7,1968,1976,88,https://www.profootballarchives.com/players/r/ross02200.html
Allen Rossum,Notre,Dame,13,1998,2009,157,https://www.profootballarchives.com/players/r/ross02400.html
Ernie Rosteck,none,2,1943,1944,9,0,https://www.profootballarchives.com/players/r/rost00200.html
Pete Rostosky,Connecticut,3,1984,1986,35,8,https://www.profootballarchives.com/players/r/rost00400.html
Kyle Rote,Southern,Methodist,11,1951,1961,120,https://www.profootballarchives.com/players/r/rote00200.html
Tobin Rote,Rice,13,1950,1966,149,111,https://www.profootballarchives.com/players/r/rote00400.html
Matt Roth,Iowa,8,2005,2011,96,54,https://www.profootballarchives.com/players/r/roth00180.html
Pete Roth,Northern,Illinois,1,1987,1987,3,https://www.profootballarchives.com/players/r/roth00200.html
Tim Rother,Nebraska,2,1989,1990,20,0,https://www.profootballarchives.com/players/r/roth00400.html
Cliff Rothrock,North,Dakota,State,1,1947,1947,https://www.profootballarchives.com/players/r/roth00600.html
Doug Rothschild,Wheaton,1,1987,1987,3,0,https://www.profootballarchives.com/players/r/roth00800.html
Fred Rothwell,Kansas,State,1,1974,1974,14,https://www.profootballarchives.com/players/r/roth01000.html
Bunmi Rotimi,Old,Dominion,1,2021,2021,9,https://www.profootballarchives.com/players/r/roti00200.html
Herb Roton,Auburn,1,1937,1937,8,1,https://www.profootballarchives.com/players/r/roto00200.html
George Roudebush,Denison,2,1920,1921,17,4,https://www.profootballarchives.com/players/r/roud00200.html
Tom Rouen,Colorado,State;,Colorado,15,1993,2005,https://www.profootballarchives.com/players/r/roue00200.html
Chase Roullier,Wyoming,6,2017,2022,69,63,https://www.profootballarchives.com/players/r/roul00400.html
Raleigh Roundtree,South,Carolina,State,5,1998,2002,https://www.profootballarchives.com/players/r/roun00100.html
Ray Roundtree,Penn,State,1,1988,1988,4,https://www.profootballarchives.com/players/r/roun00200.html
Larry Rountree,Missouri,2,2021,2022,16,0,https://www.profootballarchives.com/players/r/roun00600.html
Jim Rourke,Boston,College,7,1980,1986,77,https://www.profootballarchives.com/players/r/rour00200.html
Aaron Rouse,Virginia,Tech,4,2007,2009,41,https://www.profootballarchives.com/players/r/rous00200.html
Curtis Rouse,Tennessee-Chattanooga,6,1982,1987,68,32,https://www.profootballarchives.com/players/r/rous00400.html
James Rouse,Arkansas,2,1990,1991,30,4,https://www.profootballarchives.com/players/r/rous00600.html
Stillman Rouse,Missouri,1,1940,1940,10,5,https://www.profootballarchives.com/players/r/rous00800.html
Walter Rouse,Stanford;,Oklahoma,1,2024,2024,1,https://www.profootballarchives.com/players/r/rous00890.html
Wardell Rouse,Itawamba,CC;,Clemson,1,1995,1995,https://www.profootballarchives.com/players/r/rous00900.html
Tubby Roush,none,1,1922,1922,4,0,https://www.profootballarchives.com/players/r/rous00960.html
Lee Rouson,Colorado,7,1985,1991,92,6,https://www.profootballarchives.com/players/r/rous01000.html
Greg Rousseau,Miami,(Florida),4,2021,2024,62,https://www.profootballarchives.com/players/r/rous01100.html
Tom Roussel,Southern,Mississippi,6,1968,1973,66,https://www.profootballarchives.com/players/r/rous01200.html
Mike Roussos,Pittsburgh,3,1948,1949,24,7,https://www.profootballarchives.com/players/r/rous01400.html
Stanford Routt,Houston,9,2005,2012,119,60,https://www.profootballarchives.com/players/r/rout00150.html
John Roveto,Louisiana-Lafayette,2,1981,1982,18,0,https://www.profootballarchives.com/players/r/rove00200.html
Tony Rovinski,Holy,Cross,1,1933,1933,1,https://www.profootballarchives.com/players/r/rovi00200.html
Ev Rowan,Ohio,State,3,1930,1933,13,https://www.profootballarchives.com/players/r/rowa00200.html
John Rowan,Tennessee,1,1923,1923,3,3,https://www.profootballarchives.com/players/r/rowa00400.html
Larry Rowden,Houston,2,1971,1972,16,0,https://www.profootballarchives.com/players/r/rowd00200.html
Bob Rowe,Colgate,2,1934,1935,15,0,https://www.profootballarchives.com/players/r/rowe00200.html
Bob Rowe,Western,Michigan,9,1967,1975,122,https://www.profootballarchives.com/players/r/rowe00400.html
Dave Rowe,Penn,State,14,1967,1978,165,https://www.profootballarchives.com/players/r/rowe00600.html
Eric Rowe,Utah,9,2015,2023,103,59,https://www.profootballarchives.com/players/r/rowe00800.html
Harmon Rowe,Baylor;,San,Francisco,6,1947,1952,https://www.profootballarchives.com/players/r/rowe01000.html
Joe Rowe,Virginia,1,1997,1997,2,0,https://www.profootballarchives.com/players/r/rowe01100.html
Patrick Rowe,San,Diego,State,1,1993,1993,https://www.profootballarchives.com/players/r/rowe01200.html
Ray Rowe,San,Diego,State,2,1992,1993,https://www.profootballarchives.com/players/r/rowe01400.html
Eugene Rowell,Southern,Mississippi,1,1990,1990,3,https://www.profootballarchives.com/players/r/rowe01600.html
Gene Rowell,Iowa,State;,Dubuque,1,1987,1987,https://www.profootballarchives.com/players/r/rowe01700.html
Brad Rowland,McMurry,1,1951,1951,12,4,https://www.profootballarchives.com/players/r/rowl00200.html
Chris Rowland,Tennessee,State,1,2020,2020,2,https://www.profootballarchives.com/players/r/rowl00251.html
Justin Rowland,Arlington,State,JC;,Texas,Christian,3,https://www.profootballarchives.com/players/r/rowl00400.html
Bob Rowley,Virginia,2,1963,1964,9,0,https://www.profootballarchives.com/players/r/rowl00600.html
John Rowser,Michigan,10,1967,1976,127,79,https://www.profootballarchives.com/players/r/rows00200.html
Bravvion Roy,Baylor,3,2020,2022,45,15,https://www.profootballarchives.com/players/r/roy000115.html
Elmer Roy,none,6,1921,1927,21,16,https://www.profootballarchives.com/players/r/roy000200.html
Frank Roy,Long,Beach,CC;,Utah,1,1966,https://www.profootballarchives.com/players/r/roy000400.html
Jaquelin Roy,Louisiana,State,2,2023,2024,18,https://www.profootballarchives.com/players/r/roy000490.html
Andre Royal,Alabama,5,1995,1999,60,25,https://www.profootballarchives.com/players/r/roya00200.html
Eddie Royal,Virginia,Tech,9,2008,2016,116,https://www.profootballarchives.com/players/r/roya00300.html
Rickey Royal,Sam,Houston,State,1,1990,1990,https://www.profootballarchives.com/players/r/roya00400.html
Robert Royal,Louisiana,State,8,2003,2010,110,https://www.profootballarchives.com/players/r/roya00430.html
Mark Royals,Chowan,JC;,Appalachian,State,17,1987,https://www.profootballarchives.com/players/r/roya00600.html
Orpheus Roye,Jones,County,JC;,Florida,State,13,https://www.profootballarchives.com/players/r/roye00100.html
Evan Royster,Penn,State,3,2011,2013,32,https://www.profootballarchives.com/players/r/roys00150.html
Mazio Royster,Southern,California,3,1992,1994,33,https://www.profootballarchives.com/players/r/roys00200.html
Ed Royston,Wake,Forest,2,1948,1949,24,https://www.profootballarchives.com/players/r/roys00400.html
Christian Rozeboom,South,Dakota,State,5,2021,2024,https://www.profootballarchives.com/players/r/roze00200.html
Bob Rozier,Grays,Harbor,JC;,California,1,1979,https://www.profootballarchives.com/players/r/rozi00200.html
Mike Rozier,Coffeyville,CC;,Nebraska,8,1985,1991,https://www.profootballarchives.com/players/r/rozi00400.html
Dave Rozumek,New,Hampshire,4,1976,1979,45,https://www.profootballarchives.com/players/r/rozu00200.html
Aubrey Rozzell,Delta,State,1,1957,1957,9,https://www.profootballarchives.com/players/r/rozz00200.html
Ed Rubbert,Louisville,1,1987,1987,3,3,https://www.profootballarchives.com/players/r/rubb00200.html
Larry Rubens,Montana,State,3,1982,1986,41,https://www.profootballarchives.com/players/r/rube00200.html
Rob Rubick,Grand,Valley,State,7,1982,1988,https://www.profootballarchives.com/players/r/rubi00200.html
Ahtyba Rubin,Trinity,Valley,CC;,Iowa,State,11,https://www.profootballarchives.com/players/r/rubi00250.html
Tony Rubino,Wake,Forest,2,1943,1946,21,https://www.profootballarchives.com/players/r/rubi00400.html
Angel Rubio,Southeast,Missouri,State,1,1999,1999,https://www.profootballarchives.com/players/r/rubi00600.html
Karl Rubke,Santa,Rosa,JC;,Southern,California,12,https://www.profootballarchives.com/players/r/rubk00200.html
T.J. Rubley,Tulsa,2,1993,1995,10,7,https://www.profootballarchives.com/players/r/rubl00200.html
Martin Ruby,Texas,A&M,5,1946,1950,66,https://www.profootballarchives.com/players/r/ruby00200.html
Todd Rucci,Penn,State,7,1993,1999,85,https://www.profootballarchives.com/players/r/rucc00200.html
Eddie Rucinski,Indiana,6,1941,1946,60,41,https://www.profootballarchives.com/players/r/ruci00200.html
Leo Rucka,Rice,1,1956,1956,5,3,https://www.profootballarchives.com/players/r/ruck00200.html
Chris Rucker,Michigan,State,1,2011,2011,15,https://www.profootballarchives.com/players/r/ruck00370.html
Conrad Rucker,Southern,University,4,1978,1980,33,https://www.profootballarchives.com/players/r/ruck00400.html
Frostee Rucker,Colorado,State;,Southern,California,12,2007,https://www.profootballarchives.com/players/r/ruck00450.html
Keith Rucker,Eastern,Michigan;,Thornton,JC;,Prairie,State;,https://www.profootballarchives.com/players/r/ruck00600.html
Martin Rucker,Missouri,4,2008,2011,12,2,https://www.profootballarchives.com/players/r/ruck00680.html
Mike Rucker,Nebraska,9,1999,2007,139,106,https://www.profootballarchives.com/players/r/ruck00700.html
Reggie Rucker,Boston,University,14,1970,1981,159,https://www.profootballarchives.com/players/r/ruck00800.html
Jeremy Ruckert,Ohio,State,3,2022,2024,40,https://www.profootballarchives.com/players/r/ruck00900.html
Dwayne Rudd,Alabama,7,1997,2003,109,79,https://www.profootballarchives.com/players/r/rudd00100.html
Tim Ruddy,Notre,Dame,10,1994,2003,156,https://www.profootballarchives.com/players/r/rudd00400.html
Jack Rudnay,Northwestern,13,1970,1982,178,172,https://www.profootballarchives.com/players/r/rudn00200.html
Tim Rudnick,Notre,Dame,1,1974,1974,14,https://www.profootballarchives.com/players/r/rudn00400.html
Jake Rudock,Iowa;,Michigan,1,2017,2017,3,https://www.profootballarchives.com/players/r/rudo00100.html
Ben Rudolph,Sequoias,JC;,Long,Beach,State,6,https://www.profootballarchives.com/players/r/rudo00200.html
Coleman Rudolph,Georgia,Tech,4,1993,1996,48,https://www.profootballarchives.com/players/r/rudo00400.html
Council Rudolph,Kentucky,State,6,1972,1977,72,https://www.profootballarchives.com/players/r/rudo00600.html
Jack Rudolph,Georgia,Tech,6,1960,1966,81,https://www.profootballarchives.com/players/r/rudo00800.html
Joe Rudolph,Wisconsin,2,1995,1997,10,1,https://www.profootballarchives.com/players/r/rudo00900.html
Kyle Rudolph,Notre,Dame,12,2011,2022,165,https://www.profootballarchives.com/players/r/rudo00950.html
Martin Rudolph,Arizona,1,1987,1987,3,1,https://www.profootballarchives.com/players/r/rudo01000.html
Mason Rudolph,Oklahoma,State,5,2019,2024,28,https://www.profootballarchives.com/players/r/rudo01050.html
Travis Rudolph,Florida,State,1,2017,2017,7,https://www.profootballarchives.com/players/r/rudo01200.html
Paul Rudzinski,Michigan,State,3,1978,1980,33,https://www.profootballarchives.com/players/r/rudz00200.html
Grey Ruegamer,Arizona,State,9,2000,2008,124,https://www.profootballarchives.com/players/r/rueg00200.html
Mike Ruether,Texas,8,1986,1993,103,8,https://www.profootballarchives.com/players/r/ruet00200.html
Ken Ruettgers,Southern,California,12,1985,1996,156,https://www.profootballarchives.com/players/r/ruet00400.html
Howie Ruetz,Loras,3,1951,1953,20,15,https://www.profootballarchives.com/players/r/ruet00600.html
Joe Ruetz,Notre,Dame,2,1946,1948,26,https://www.profootballarchives.com/players/r/ruet00800.html
Guy Ruff,Syracuse,1,1982,1982,2,0,https://www.profootballarchives.com/players/r/ruff00200.html
Orlando Ruff,Furman,7,1999,2005,108,45,https://www.profootballarchives.com/players/r/ruff00250.html
Henry Ruggs,Alabama,2,2020,2021,20,19,https://www.profootballarchives.com/players/r/rugg00600.html
Emmett Ruh,none,2,1921,1922,13,11,https://www.profootballarchives.com/players/r/ruh000200.html
Homer Ruh,none,6,1920,1925,41,33,https://www.profootballarchives.com/players/r/ruh000400.html
Chris Ruhman,Texas,A&M,2,1998,1999,11,https://www.profootballarchives.com/players/r/ruhm00200.html
Cesar Ruiz,Michigan,5,2020,2024,75,69,https://www.profootballarchives.com/players/r/ruiz00050.html
Justin Rukas,Louisiana,State,1,1936,1936,12,https://www.profootballarchives.com/players/r/ruka00200.html
Gordon Rule,Dartmouth,2,1968,1969,15,0,https://www.profootballarchives.com/players/r/rule00200.html
Chris Rumph,Duke,3,2021,2023,33,0,https://www.profootballarchives.com/players/r/rump00021.html
Mike Rumph,Miami,(Florida),5,2002,2006,43,https://www.profootballarchives.com/players/r/rump00100.html
Max Runager,South,Carolina,12,1979,1989,144,https://www.profootballarchives.com/players/r/runa00200.html
Elmer Rundquist,Illinois,1,1922,1922,10,10,https://www.profootballarchives.com/players/r/rund00200.html
Harry Rundquist,1,1926,1926,4,3,0,https://www.profootballarchives.com/players/r/rund00400.html
Gil Runkel,none,1,1920,1920,3,3,https://www.profootballarchives.com/players/r/runk00200.html
J.D. Runnels,Oklahoma,1,2006,2006,2,0,https://www.profootballarchives.com/players/r/runn00080.html
Tommy Runnels,North,Texas,2,1956,1957,23,https://www.profootballarchives.com/players/r/runn00200.html
Dave Running,Deer,Haskell,Indian,2,1922,1923,https://www.profootballarchives.com/players/r/runn00400.html
Jon Runyan,Michigan,14,1996,2009,207,192,https://www.profootballarchives.com/players/r/runy00200.html
Jon Runyan,Michigan,5,2020,2024,80,63,https://www.profootballarchives.com/players/r/runy00201.html
Andrew Rupcich,Culver-Stockton,2,2023,2024,12,2,https://www.profootballarchives.com/players/r/rupc00200.html
Ernie Ruple,Arkansas,1,1968,1968,14,0,https://www.profootballarchives.com/players/r/rupl00200.html
Nelson Rupp,Denison,1,1921,1921,4,2,https://www.profootballarchives.com/players/r/rupp00200.html
Anthony Rush,Northeast,Mississippi,CC;,Alabama-Birmingham,6,2019,https://www.profootballarchives.com/players/r/rush00050.html
Bob Rush,Memphis,8,1977,1985,117,59,https://www.profootballarchives.com/players/r/rush00400.html
Clive Rush,Miami,(Ohio),1,1953,1953,11,https://www.profootballarchives.com/players/r/rush00600.html
Cooper Rush,Central,Michigan,7,2017,2024,38,https://www.profootballarchives.com/players/r/rush00650.html
Darius Rush,South,Carolina,2,2023,2024,4,https://www.profootballarchives.com/players/r/rush00660.html
Jerry Rush,Michigan,State,7,1965,1971,89,https://www.profootballarchives.com/players/r/rush00800.html
Marcus Rush,Michigan,State,1,2016,2016,2,https://www.profootballarchives.com/players/r/rush00990.html
Tyrone Rush,North,Alabama,1,1994,1994,5,https://www.profootballarchives.com/players/r/rush01100.html
Marion Rushing,Southern,Illinois,9,1959,1968,104,https://www.profootballarchives.com/players/r/rush01200.html
T.J. Rushing,Stanford,3,2006,2009,35,0,https://www.profootballarchives.com/players/r/rush01450.html
Mike Rusinek,Scottsdale,CC;,California,1,1987,1987,https://www.profootballarchives.com/players/r/rusi00200.html
Reggie Rusk,San,Francisco,CC;,Kentucky,5,1996,https://www.profootballarchives.com/players/r/rusk00100.html
Roy Ruskusky,St.,Mary's,(California),1,1947,1947,https://www.profootballarchives.com/players/r/rusk00200.html
Brandon Rusnak,Michigan,3,2019,2021,28,1,https://www.profootballarchives.com/players/r/rusn00100.html
Bernard Russ,Arizona,Western,JC;,West,Virginia,3,https://www.profootballarchives.com/players/r/russ00050.html
Carl Russ,Michigan,3,1975,1977,19,2,https://www.profootballarchives.com/players/r/russ00100.html
Pat Russ,Purdue,1,1963,1963,14,0,https://www.profootballarchives.com/players/r/russ00200.html
Steve Russ,Air,Force,3,1997,2000,24,https://www.profootballarchives.com/players/r/russ00250.html
Al Russas,Tennessee,1,1949,1949,9,9,https://www.profootballarchives.com/players/r/russ00300.html
Alonzo Russell,Toledo,1,2018,2018,1,0,https://www.profootballarchives.com/players/r/russ00385.html
Anderson Russell,Ohio,State,3,2010,2012,8,https://www.profootballarchives.com/players/r/russ00390.html
Andy Russell,Missouri,12,1963,1976,168,162,https://www.profootballarchives.com/players/r/russ00400.html
Benny Russell,Pensacola,JC;,Louisville,1,1968,1968,https://www.profootballarchives.com/players/r/russ00500.html
Bo Russell,Auburn,2,1939,1940,22,3,https://www.profootballarchives.com/players/r/russ00600.html
Booker Russell,Texas,State,4,1978,1981,59,https://www.profootballarchives.com/players/r/russ00800.html
Brady Russell,Colorado,2,2023,2024,26,0,https://www.profootballarchives.com/players/r/russ00815.html
Brian Russell,Pennsylvania;,San,Diego,State,9,2002,https://www.profootballarchives.com/players/r/russ00830.html
Chapelle Russell,Temple,2,2020,2021,27,1,https://www.profootballarchives.com/players/r/russ00860.html
Cliff Russell,Utah,5,2003,2008,23,1,https://www.profootballarchives.com/players/r/russ00870.html
Damien Russell,Virginia,Tech,1,1993,1993,16,https://www.profootballarchives.com/players/r/russ01000.html
Darrell Russell,Southern,California,6,1997,2003,83,https://www.profootballarchives.com/players/r/russ01100.html
Darryl Russell,Appalachian,State,1,1987,1987,3,https://www.profootballarchives.com/players/r/russ01200.html
Derek Russell,Arkansas,7,1991,1997,88,47,https://www.profootballarchives.com/players/r/russ01400.html
Dontavius Russell,Auburn,1,2019,2019,3,0,https://www.profootballarchives.com/players/r/russ01540.html
Doug Russell,Muskingum;,Kansas,State,7,1934,1939,https://www.profootballarchives.com/players/r/russ01600.html
Gary Russell,Minnesota,3,2007,2009,27,4,https://www.profootballarchives.com/players/r/russ02060.html
Honey Russell,none,1,1928,1928,1,0,https://www.profootballarchives.com/players/r/russ02100.html
Jack Russell,Baylor,5,1946,1950,64,57,https://www.profootballarchives.com/players/r/russ02200.html
JaMarcus Russell,Louisiana,State,3,2007,2009,31,https://www.profootballarchives.com/players/r/russ02220.html
Jim Russell,Temple,2,1936,1937,14,11,https://www.profootballarchives.com/players/r/russ02400.html
J.J. Russell,Memphis,3,2022,2024,30,4,https://www.profootballarchives.com/players/r/russ02430.html
KeiVarae Russell,Notre,Dame,5,2016,2021,22,https://www.profootballarchives.com/players/r/russ02550.html
Ken Russell,Bowling,Green,State,3,1957,1959,https://www.profootballarchives.com/players/r/russ02600.html
Leonard Russell,Mount,San,Antonio,JC;,Arizona,State,https://www.profootballarchives.com/players/r/russ02800.html
Matt Russell,Colorado,1,1997,1997,14,0,https://www.profootballarchives.com/players/r/russ02900.html
Reb Russell,Nebraska;,Northwestern,2,1933,1933,10,https://www.profootballarchives.com/players/r/russ02950.html
Rusty Russell,South,Carolina,1,1984,1984,1,https://www.profootballarchives.com/players/r/russ03400.html
Ryan Russell,Purdue,3,2015,2017,23,7,https://www.profootballarchives.com/players/r/russ03410.html
Twan Russell,Miami,(Florida),7,1997,2003,78,https://www.profootballarchives.com/players/r/russ03500.html
Wade Russell,Taylor,1,1987,1987,3,0,https://www.profootballarchives.com/players/r/russ03600.html
Taylor Russolino,Millsaps,1,2020,2020,1,0,https://www.profootballarchives.com/players/r/russ06000.html
Reggie Rust,Oregon,State,1,1932,1932,5,https://www.profootballarchives.com/players/r/rust00200.html
Joe Rutgens,Illinois,9,1961,1969,110,102,https://www.profootballarchives.com/players/r/rutg00200.html
Mike Ruth,Boston,College,2,1986,1987,8,https://www.profootballarchives.com/players/r/ruth00200.html
Ralph Ruthstrom,Sam,Houston,State;,Southern,Methodist,4,https://www.profootballarchives.com/players/r/ruth00400.html
Charlie Rutkowski,Ripon,1,1960,1960,2,2,https://www.profootballarchives.com/players/r/rutk00200.html
Ed Rutkowski,Notre,Dame,6,1963,1968,83,https://www.profootballarchives.com/players/r/rutk00400.html
Kevin Rutland,Missouri,2,2011,2012,27,5,https://www.profootballarchives.com/players/r/rutl00100.html
Craig Rutledge,UCLA,1,1987,1987,3,0,https://www.profootballarchives.com/players/r/rutl00400.html
Jeff Rutledge,Alabama,13,1979,1992,116,10,https://www.profootballarchives.com/players/r/rutl00600.html
Johnny Rutledge,Florida,5,1999,2003,46,3,https://www.profootballarchives.com/players/r/rutl00630.html
Rod Rutledge,Alabama,5,1998,2002,70,36,https://www.profootballarchives.com/players/r/rutl00800.html
Barrett Ruud,Nebraska,9,2005,2012,116,78,https://www.profootballarchives.com/players/r/ruud00100.html
Tom Ruud,Nebraska,5,1975,1979,59,5,https://www.profootballarchives.com/players/r/ruud00200.html
Roger Ruzek,Weber,State,8,1987,1993,93,https://www.profootballarchives.com/players/r/ruze00200.html
Steve Ruzich,Ohio,State,3,1952,1954,36,https://www.profootballarchives.com/players/r/ruzi00200.html
Bill Ryan,Fordham,1,1924,1924,1,1,https://www.profootballarchives.com/players/r/ryan00199.html
Bill Ryan,Fordham,2,1924,1925,2,1,https://www.profootballarchives.com/players/r/ryan00200.html
Clarence Ryan,West,Virginia,1,1929,1929,9,https://www.profootballarchives.com/players/r/ryan00400.html
Clifton Ryan,Michigan,State,4,2007,2010,49,https://www.profootballarchives.com/players/r/ryan00430.html
Dave Ryan,Hardin-Simmons,4,1945,1948,30,16,https://www.profootballarchives.com/players/r/ryan00600.html
Ed Ryan,St.,Mary's,(California),1,1948,1948,https://www.profootballarchives.com/players/r/ryan00800.html
Frank Ryan,Rice,13,1958,1970,128,90,https://www.profootballarchives.com/players/r/ryan01000.html
Jake Ryan,Michigan,4,2015,2019,45,27,https://www.profootballarchives.com/players/r/ryan01100.html
Jim Ryan,William,&,Mary,10,1979,1988,https://www.profootballarchives.com/players/r/ryan01200.html
Joe Ryan,Villanova,1,1960,1960,4,1,https://www.profootballarchives.com/players/r/ryan01400.html
John Ryan,Detroit,Mercy,2,1929,1930,8,https://www.profootballarchives.com/players/r/ryan01600.html
Jon Ryan,Regina,12,2006,2017,191,0,https://www.profootballarchives.com/players/r/ryan01650.html
Kent Ryan,Utah,State,3,1938,1940,24,https://www.profootballarchives.com/players/r/ryan02000.html
Logan Ryan,Rutgers,11,2013,2023,154,123,https://www.profootballarchives.com/players/r/ryan02100.html
Matt Ryan,Boston,College,15,2008,2022,234,https://www.profootballarchives.com/players/r/ryan02150.html
Pat Ryan,Tennessee,13,1978,1991,145,19,https://www.profootballarchives.com/players/r/ryan02400.html
Rocky Ryan,Illinois,4,1956,1958,28,9,https://www.profootballarchives.com/players/r/ryan02570.html
Sean Ryan,Boston,College,8,2004,2009,53,https://www.profootballarchives.com/players/r/ryan02580.html
Tim Ryan,Notre,Dame,3,1991,1993,37,https://www.profootballarchives.com/players/r/ryan02600.html
Tim Ryan,Southern,California,4,1990,1993,58,https://www.profootballarchives.com/players/r/ryan02800.html
DeMeco Ryans,Alabama,10,2006,2015,140,129,https://www.profootballarchives.com/players/r/ryan02950.html
Larry Ryans,Clemson,1,1996,1996,3,0,https://www.profootballarchives.com/players/r/ryan03000.html
Tom Rychlec,American,International,5,1958,1963,49,https://www.profootballarchives.com/players/r/rych00200.html
Billy Ryckman,Louisiana,Tech,3,1977,1979,44,https://www.profootballarchives.com/players/r/ryck00200.html
Dan Ryczek,Virginia,7,1973,1979,102,26,https://www.profootballarchives.com/players/r/rycz00200.html
Paul Ryczek,Virginia,8,1974,1987,99,4,https://www.profootballarchives.com/players/r/rycz00400.html
Ron Rydalch,Utah,6,1975,1980,74,22,https://www.profootballarchives.com/players/r/ryda00200.html
Nick Ryder,Miami,(Florida),2,1963,1964,24,https://www.profootballarchives.com/players/r/ryde00200.html
Frank Rydzewski,Notre,Dame,11,1920,1926,40,https://www.profootballarchives.com/players/r/rydz00200.html
Julie Rykovich,Illinois;,Notre,Dame;,Illinois,9,1947,https://www.profootballarchives.com/players/r/ryko00200.html
Chad Ryland,Eastern,Michigan;,Maryland,2,2023,2024,https://www.profootballarchives.com/players/r/ryla00150.html
Lou Rymkus,Notre,Dame,7,1943,1951,86,https://www.profootballarchives.com/players/r/rymk00200.html
Brett Rypien,Boise,State,4,2020,2023,10,https://www.profootballarchives.com/players/r/rypi00100.html
Mark Rypien,Washington,State,11,1988,2001,104,https://www.profootballarchives.com/players/r/rypi00200.html
